ID Commande,Date Commande,Nom Client,Pays,geoID,Code Pays,Region,Segment,Date Livraison,Mode Livraison
BN-2018-2943018,2018-07-25,Hayley Baldwinson,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2018-07-29,Economie Plus
AZ-2018-5949310,2018-07-25,Jade Daniels,Guinée équatoriale,GQ,GNQ,Afrique centrale,Entreprise,2018-07-27,Economie Plus
AZ-2018-5794364,2018-07-25,Richard Poole,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Home Office,2018-07-25,Immédiate
BN-2018-3222447,2018-07-26,Travis Corchado,Kenya,KE,KEN,Afrique de l'Est,Entreprise,2018-07-31,Economie
AZ-2018-6541057,2018-07-26,Evan Allen,Lesotho,LS,LSO,Afrique australe,Entreprise,2018-07-31,Economie Plus
AZ-2018-9606437,2018-07-29,Randall Roberts,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2018-07-29,Immédiate
AZ-2018-9663287,2018-07-29,Ben Summerville,Libye,LY,LBY,Afrique du Nord,Consommateur,2018-08-02,Economie
AZ-2018-1283973,2018-07-30,Alice Currie,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2018-08-04,Economie
AZ-2018-9304713,2018-07-30,Koby Ricketson,Malawi,MW,MWI,Afrique australe,Entreprise,2018-08-04,Economie Plus
AZ-2018-2341565,2018-07-30,Joseph Ford,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2018-08-04,Economie Plus
BN-2018-3157910,2018-07-31,Tara Hines,Maroc,MA,MAR,Afrique du Nord,Consommateur,2018-08-04,Economie
AZ-2018-4148381,2018-07-31,Spencer Hull,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2018-08-03,Prioritaire
AZ-2018-1288861,2018-07-31,Sharon Kerley,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2018-08-04,Economie
AZ-2018-3485300,2018-08-01,Kayleigh Farmer,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2018-08-07,Economie
AZ-2018-8287659,2018-08-01,Noah Chamberlain,Namibie,NA,NAM,Afrique australe,Consommateur,2018-08-03,Prioritaire
AZ-2018-5656522,2018-08-01,Makayla Elphinstone,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2018-08-07,Economie
AZ-2018-8443460,2018-08-01,Ronald Everson,Nigeria,NG,NGA,Afrique de l'Ouest,Entreprise,2018-08-06,Economie Plus
AZ-2018-3620842,2018-08-01,Mark Washington,Ouganda,UG,UGA,Afrique de l'Est,Home Office,2018-08-03,Economie Plus
AZ-2018-8568485,2018-08-02,Imogen Symon,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2018-08-06,Economie
BN-2018-8203726,2018-08-02,Jordan Peacock,Rwanda,RW,RWA,Afrique de l'Est,Entreprise,2018-08-08,Economie
AZ-2018-2436002,2018-08-02,Jake Barry,São Tomé and Príncipe,ST,STP,Afrique centrale,Home Office,2018-08-07,Economie
AZ-2018-2848176,2018-08-03,Chelsea Parkinson,Sénégal,SN,SEN,Afrique de l'Ouest,Entreprise,2018-08-03,Immédiate
AZ-2018-5358584,2018-08-04,Robert Duffy,Seychelles,SC,SYC,Afrique de l'Est,Home Office,2018-08-06,Economie Plus
BN-2018-8115911,2018-08-05,Stella Hellyer,Sierra Leone,SL,SLE,Afrique de l'Ouest,Consommateur,2018-08-09,Economie
BN-2018-7296416,2018-08-05,Archie Springfield,Somalie,SO,SOM,Afrique de l'Est,Home Office,2018-08-10,Economie
BN-2018-2697575,2018-08-05,Ashton Charles,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2018-08-09,Economie
AZ-2018-6748917,2018-08-05,Kai Wicks,Soudan du Sud,SS,SSD,Afrique de l'Est,Entreprise,2018-08-10,Economie
AZ-2018-9398521,2018-08-05,Sam Rees,Tchad,TD,TCD,Afrique centrale,Home Office,2018-08-10,Economie
AZ-2018-4950789,2018-08-05,Melissa Bean,Afrique du Sud,ZA,ZAF,Afrique centrale,Home Office,2018-08-08,Prioritaire
AZ-2018-8622401,2018-08-05,Elijah Sodeman,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2018-08-07,Prioritaire
AZ-2018-5670267,2018-08-05,Charles Builder,Angola,AO,AGO,Afrique de l'Est,Consommateur,2018-08-08,Prioritaire
AZ-2018-3557634,2018-08-05,Kyle Nash,Bénin,BJ,BEN,Afrique australe,Consommateur,2018-08-09,Economie
AZ-2018-5998072,2018-08-06,Eva Arnold,Botswana,BW,BWA,Afrique australe,Consommateur,2018-08-09,Prioritaire
AZ-2018-3148222,2018-08-06,Michael Watkins,Afrique du Sud,ZA,ZAF,Afrique australe,Home Office,2018-08-11,Economie
AZ-2018-1699821,2018-08-06,Eloise Mahmood,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2018-08-10,Economie
AZ-2018-8949269,2018-08-06,Gracie Hicks,Angola,AO,AGO,Afrique australe,Consommateur,2018-08-09,Prioritaire
AZ-2018-2688830,2018-08-06,Isabella Cleary,Bénin,BJ,BEN,Afrique de l'Ouest,Home Office,2018-08-08,Economie Plus
AZ-2018-8620974,2018-08-06,Stacy Cummings,Botswana,BW,BWA,Afrique australe,Consommateur,2018-08-10,Economie
AZ-2018-5931523,2018-08-06,Madison Holloway,Burkina Faso,BF,BFA,Afrique de l'Ouest,Entreprise,2018-08-06,Immédiate
BN-2018-5896563,2018-08-06,Melissa Bean,Burundi,BI,BDI,Afrique centrale,Home Office,2018-08-11,Economie
BN-2018-1210001,2018-08-07,Michael Myers,Cabo Verde,CV,CPV,Afrique de l'Ouest,Home Office,2018-08-11,Economie
AZ-2018-3569377,2018-08-07,Luca Varley,Cameroun,CM,CMR,Afrique centrale,Entreprise,2018-08-11,Economie
AZ-2018-5325504,2018-08-07,Sofia Goddard,Comores,KM,COM,Afrique de l'Est,Entreprise,2018-08-14,Economie
AZ-2018-1947609,2018-08-07,Lydia Webster,Congo,CG,COG,Afrique centrale,Consommateur,2018-08-11,Economie
AZ-2018-627487,2018-08-07,Robert James,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Home Office,2018-08-11,Economie Plus
AZ-2018-9330718,2018-08-07,Holly Black,Djibouti,DJ,DJI,Afrique de l'Est,Home Office,2018-08-13,Economie
AZ-2018-4270780,2018-08-07,Kai Wicks,DR Congo,CD,COD,Afrique centrale,Entreprise,2018-08-12,Economie
AZ-2018-5523180,2018-08-08,Joel Ortega,Egypte,EG,EGY,Afrique du Nord,Entreprise,2018-08-13,Economie
AZ-2018-9067941,2018-08-08,Adam Harte,Érythrée,ER,ERI,Afrique de l'Est,Entreprise,2018-08-12,Economie
AZ-2018-4640958,2018-08-08,Walter Coley,Éthiopie,ET,ETH,Afrique de l'Est,Consommateur,2018-08-11,Economie Plus
AZ-2018-7420821,2018-08-08,Aubrey Shedd,Gabon,GA,GAB,Afrique centrale,Entreprise,2018-08-12,Economie
AZ-2018-4421845,2018-08-08,Judy Rodriquez,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2018-08-12,Economie
BN-2018-8819107,2018-08-09,Christy Wiley,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2018-08-15,Economie
AZ-2018-3873632,2018-08-09,Edward Davidson,Guinée,GN,GIN,Afrique de l'Ouest,Home Office,2018-08-12,Economie Plus
AZ-2018-6702716,2018-08-09,Clifford Defreitas,Guinée équatoriale,GQ,GNQ,Afrique centrale,Entreprise,2018-08-11,Prioritaire
AZ-2018-28182,2018-08-09,Kiara Allen,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2018-08-15,Economie
AZ-2018-7143819,2018-08-09,Vaughn Gibbs,Kenya,KE,KEN,Afrique de l'Est,Home Office,2018-08-14,Economie
BN-2018-9886336,2018-08-10,Skye McCaffrey,Lesotho,LS,LSO,Afrique australe,Consommateur,2018-08-13,Economie Plus
AZ-2018-4856261,2018-08-10,Anthony Lawrence,Libéria,LR,LBR,Afrique de l'Ouest,Consommateur,2018-08-14,Economie
AZ-2018-6987158,2018-08-10,Richard Harvey,Libye,LY,LBY,Afrique du Nord,Entreprise,2018-08-12,Economie Plus
BN-2018-9211723,2018-08-11,Wynona Janelle,Madagascar,MG,MDG,Afrique de l'Est,Entreprise,2018-08-16,Economie
AZ-2018-1907055,2018-08-11,Ella Troy,Malawi,MW,MWI,Afrique australe,Home Office,2018-08-16,Economie
AZ-2018-2016529,2018-08-11,Patricia Smith,Mali,ML,MLI,Afrique de l'Ouest,Entreprise,2018-08-14,Economie Plus
AZ-2018-9134300,2018-08-12,Joseph Banks,Maroc,MA,MAR,Afrique du Nord,Consommateur,2018-08-14,Prioritaire
BN-2018-4445925,2018-08-12,Yasmin Bradley,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2018-08-12,Immédiate
BN-2018-8480413,2018-08-12,Eva Arnold,Mauritanie,MR,MRT,Afrique du Nord,Consommateur,2018-08-16,Economie
AZ-2018-3001151,2018-08-12,Jake Barry,Mozambique,MZ,MOZ,Afrique australe,Home Office,2018-08-17,Economie
AZ-2018-8369315,2018-08-12,Kian Sykes,Namibie,NA,NAM,Afrique australe,Consommateur,2018-08-19,Economie
AZ-2018-7204222,2018-08-12,Jade Daniels,Niger,NE,NER,Afrique de l'Ouest,Entreprise,2018-08-17,Economie Plus
AZ-2018-4105375,2018-08-12,Georgia Blackburn,Nigeria,NG,NGA,Afrique de l'Ouest,Entreprise,2018-08-12,Immédiate
AZ-2018-5937615,2018-08-12,Eleanor Doyle,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2018-08-16,Economie
AZ-2018-4147824,2018-08-12,Rhys Murphy,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2018-08-16,Economie
AZ-2018-5637094,2018-08-12,Lilly Le Grand,Rwanda,RW,RWA,Afrique de l'Est,Home Office,2018-08-15,Economie Plus
AZ-2018-425562,2018-08-13,Nicole Johns,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2018-08-17,Economie
BN-2018-3395469,2018-08-13,Kyle Nash,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2018-08-18,Economie
BN-2018-8410367,2018-08-13,Paige Bibi,Seychelles,SC,SYC,Afrique de l'Est,Home Office,2018-08-20,Economie
AZ-2018-7944566,2018-08-13,Isaac David,Sierra Leone,SL,SLE,Afrique de l'Ouest,Entreprise,2018-08-19,Economie
AZ-2018-4015759,2018-08-13,Aaron Bootman,Somalie,SO,SOM,Afrique de l'Est,Consommateur,2018-08-13,Immédiate
AZ-2018-3848149,2018-08-13,Don Willie,Soudan,SD,SDN,Afrique de l'Est,Entreprise,2018-08-15,Prioritaire
AZ-2018-8455178,2018-08-13,Ryan Ackland,Soudan du Sud,SS,SSD,Afrique de l'Est,Consommateur,2018-08-18,Economie
BN-2018-7023709,2018-08-14,Brooke Horton,Tchad,TD,TCD,Afrique centrale,Consommateur,2018-08-18,Economie
AZ-2018-1683748,2018-08-14,Edward Hodges,Afrique du Sud,ZA,ZAF,Afrique centrale,Consommateur,2018-08-18,Economie
AZ-2018-1014615,2018-08-14,Hannah Conyers,Algérie,DZ,DZA,Afrique du Nord,Home Office,2018-08-18,Economie
AZ-2018-7004220,2018-08-14,Toni Lanz,Angola,AO,AGO,Afrique de l'Est,Consommateur,2018-08-17,Prioritaire
AZ-2018-1571444,2018-08-14,Darcy Farnell,Bénin,BJ,BEN,Afrique australe,Consommateur,2018-08-20,Economie
AZ-2018-5832264,2018-08-14,Robert Barnes,Botswana,BW,BWA,Afrique australe,Consommateur,2018-08-18,Economie
AZ-2018-7130503,2018-08-14,George Dawson,Afrique du Sud,ZA,ZAF,Afrique australe,Home Office,2018-08-19,Economie
AZ-2018-7396799,2018-08-14,Eve Bates,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2018-08-19,Economie Plus
AZ-2018-9573927,2018-08-15,Jonathan Franklin,Angola,AO,AGO,Afrique australe,Home Office,2018-08-16,Prioritaire
BN-2018-3206993,2018-08-15,Jessica Williams,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2018-08-19,Economie
AZ-2018-1179827,2018-08-15,Angus De Groot,Botswana,BW,BWA,Afrique australe,Entreprise,2018-08-20,Economie
BN-2018-8844888,2018-08-16,Louis Scott,Burkina Faso,BF,BFA,Afrique de l'Ouest,Entreprise,2018-08-20,Economie Plus
AZ-2018-4827275,2018-08-16,Anthony Lawrence,Burundi,BI,BDI,Afrique centrale,Consommateur,2018-08-21,Economie
AZ-2018-2506599,2018-08-16,Isabelle Gould,Cabo Verde,CV,CPV,Afrique de l'Ouest,Consommateur,2018-08-20,Economie Plus
AZ-2018-2482135,2018-08-16,Rachel Morton,Cameroun,CM,CMR,Afrique centrale,Entreprise,2018-08-20,Economie
AZ-2018-4935792,2018-08-16,Scott Higgins,Comores,KM,COM,Afrique de l'Est,Home Office,2018-08-20,Economie
BN-2018-8516545,2018-08-16,Kai Wicks,Congo,CG,COG,Afrique centrale,Entreprise,2018-08-22,Economie
AZ-2018-5340788,2018-08-16,Ruby Frost,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Home Office,2018-08-20,Economie
AZ-2018-6147985,2018-08-16,Rachel Tyler,Djibouti,DJ,DJI,Afrique de l'Est,Entreprise,2018-08-20,Economie
AZ-2018-2248449,2018-08-16,Isaac David,DR Congo,CD,COD,Afrique centrale,Entreprise,2018-08-23,Economie
AZ-2018-6383663,2018-08-16,Xavier Synan,Egypte,EG,EGY,Afrique du Nord,Consommateur,2018-08-17,Prioritaire
AZ-2018-5080329,2018-08-17,Travis Corchado,Érythrée,ER,ERI,Afrique de l'Est,Entreprise,2018-08-20,Economie Plus
AZ-2018-1305763,2018-08-17,Alexandra Macdonald,Éthiopie,ET,ETH,Afrique de l'Est,Entreprise,2018-08-21,Economie
BN-2018-1634253,2018-08-19,Tara Hines,Gabon,GA,GAB,Afrique centrale,Consommateur,2018-08-19,Immédiate
BN-2018-5329355,2018-08-19,Gracie Hunter,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2018-08-21,Prioritaire
AZ-2018-4503125,2018-08-19,Nancy Fike,Ghana,GH,GHA,Afrique de l'Ouest,Consommateur,2018-08-23,Economie
AZ-2018-4958112,2018-08-19,Ella Knopwood,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2018-08-23,Economie
BN-2018-9987561,2018-08-20,Eric Anderson,Guinée équatoriale,GQ,GNQ,Afrique centrale,Home Office,2018-08-27,Economie
AZ-2018-3136343,2018-08-20,Charli Rose,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2018-08-24,Economie
AZ-2018-4514932,2018-08-20,Kelly Long,Kenya,KE,KEN,Afrique de l'Est,Entreprise,2018-08-26,Economie
AZ-2018-6499468,2018-08-21,Andres Woodruff,Lesotho,LS,LSO,Afrique australe,Home Office,2018-08-28,Economie
AZ-2018-9381162,2018-08-21,Thomas Thompson,Libéria,LR,LBR,Afrique de l'Ouest,Entreprise,2018-08-26,Economie Plus
AZ-2018-5610868,2018-08-21,Piper Wilder-Neligan,Libye,LY,LBY,Afrique du Nord,Consommateur,2018-08-26,Economie
AZ-2018-5119241,2018-08-21,Grace Brown,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2018-08-26,Economie
AZ-2018-1639148,2018-08-21,Maynard Moorman,Malawi,MW,MWI,Afrique australe,Consommateur,2018-08-26,Economie Plus
AZ-2018-4416490,2018-08-21,Tyson Jonathan,Mali,ML,MLI,Afrique de l'Ouest,Consommateur,2018-08-27,Economie
AZ-2018-5949535,2018-08-22,Ethan Cover,Maroc,MA,MAR,Afrique du Nord,Home Office,2018-08-27,Economie Plus
AZ-2018-3298349,2018-08-22,Rhys Barnett,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2018-08-26,Economie
AZ-2018-3274770,2018-08-22,Rebecca Chamberlain,Mauritanie,MR,MRT,Afrique du Nord,Home Office,2018-08-27,Economie
AZ-2018-7533368,2018-08-22,Toby Labilliere,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2018-08-26,Economie
BN-2018-5717739,2018-08-23,Sam French,Namibie,NA,NAM,Afrique australe,Consommateur,2018-08-28,Economie
AZ-2018-9398373,2018-08-23,Kristen Holland,Niger,NE,NER,Afrique de l'Ouest,Consommateur,2018-08-25,Prioritaire
AZ-2018-2972067,2018-08-23,Claire Harrington,Nigeria,NG,NGA,Afrique de l'Ouest,Home Office,2018-08-29,Economie
AZ-2018-4599374,2018-08-23,Benjamin Humphries,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2018-08-28,Economie
AZ-2018-7719706,2018-08-23,Maya Pamphlett,République centrafricaine,CF,CAF,Afrique centrale,Consommateur,2018-08-25,Prioritaire
AZ-2018-2659520,2018-08-23,Ewan Lee,Rwanda,RW,RWA,Afrique de l'Est,Consommateur,2018-08-25,Economie Plus
AZ-2018-8513388,2018-08-24,Michael Wilson,São Tomé and Príncipe,ST,STP,Afrique centrale,Home Office,2018-08-27,Economie Plus
BN-2018-5190964,2018-08-24,Angus Gether,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2018-08-29,Economie
AZ-2018-9167748,2018-08-24,Wynona Janelle,Seychelles,SC,SYC,Afrique de l'Est,Entreprise,2018-08-30,Economie
AZ-2018-4313910,2018-08-25,Tom Charlton,Sierra Leone,SL,SLE,Afrique de l'Ouest,Entreprise,2018-08-31,Economie
AZ-2018-2721224,2018-08-25,Kyle Beard,Somalie,SO,SOM,Afrique de l'Est,Consommateur,2018-08-27,Prioritaire
AZ-2018-1781904,2018-08-25,Luz Reilly,Soudan,SD,SDN,Afrique de l'Est,Consommateur,2018-08-27,Prioritaire
AZ-2018-7356315,2018-08-26,Lydia Webster,Soudan du Sud,SS,SSD,Afrique de l'Est,Consommateur,2018-08-30,Economie
AZ-2018-6261184,2018-08-27,Elise Ali,Tchad,TD,TCD,Afrique centrale,Home Office,2018-09-02,Economie
BN-2018-2677709,2018-08-27,Tyler Miah,Afrique du Sud,ZA,ZAF,Afrique centrale,Home Office,2018-08-31,Economie
AZ-2018-972809,2018-08-27,Andrew Shah,Algérie,DZ,DZA,Afrique du Nord,Home Office,2018-08-30,Economie Plus
AZ-2018-6674334,2018-08-27,Isabella Falkiner,Angola,AO,AGO,Afrique de l'Est,Entreprise,2018-09-02,Economie
AZ-2018-2534161,2018-08-27,Josh Wilkinson,Bénin,BJ,BEN,Afrique australe,Entreprise,2018-09-01,Economie
AZ-2018-9667532,2018-08-27,Ruth Williams,Botswana,BW,BWA,Afrique australe,Consommateur,2018-08-31,Economie
AZ-2018-7378404,2018-08-27,Jay Andrews,Afrique du Sud,ZA,ZAF,Afrique australe,Consommateur,2018-08-31,Economie Plus
AZ-2018-5483858,2018-08-27,Madelyn Anderson,Algérie,DZ,DZA,Afrique du Nord,Entreprise,2018-09-02,Economie
AZ-2018-709456,2018-08-28,Kevin Madigan,Angola,AO,AGO,Afrique australe,Consommateur,2018-09-02,Economie
AZ-2018-9065398,2018-08-28,Leon Barnes,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2018-09-03,Economie
AZ-2018-4750547,2018-08-28,Kyle Nash,Botswana,BW,BWA,Afrique australe,Consommateur,2018-09-02,Economie
AZ-2018-2254265,2018-08-28,Patrick Townson,Burkina Faso,BF,BFA,Afrique de l'Ouest,Home Office,2018-09-03,Economie
AZ-2018-7162758,2018-08-28,Lilian Macredie,Burundi,BI,BDI,Afrique centrale,Entreprise,2018-09-03,Economie
AZ-2018-8489982,2018-08-28,Zara Loton,Cabo Verde,CV,CPV,Afrique de l'Ouest,Entreprise,2018-09-01,Economie
AZ-2018-374373,2018-08-28,Alex Greenwood,Cameroun,CM,CMR,Afrique centrale,Consommateur,2018-09-02,Economie
AZ-2018-9588348,2018-08-28,Kristen Holland,Comores,KM,COM,Afrique de l'Est,Consommateur,2018-09-01,Economie
BN-2018-8187001,2018-08-29,Mark Briggs,Congo,CG,COG,Afrique centrale,Consommateur,2018-08-30,Prioritaire
AZ-2018-2276631,2018-08-29,Gerald Booth,Côte d'Ivoire,CI,CIV,Afrique de l'Ouest,Consommateur,2018-09-03,Economie
AZ-2018-3867309,2018-08-29,Isabelle Macghey,Djibouti,DJ,DJI,Afrique de l'Est,Consommateur,2018-09-03,Economie Plus
AZ-2018-112796,2018-08-29,Brian Garcia,DR Congo,CD,COD,Afrique centrale,Consommateur,2018-09-05,Economie
BN-2018-3241235,2018-08-30,Alannah Langridge,Egypte,EG,EGY,Afrique du Nord,Consommateur,2018-09-04,Economie Plus
AZ-2018-2076679,2018-08-30,Patrick Townson,Érythrée,ER,ERI,Afrique de l'Est,Home Office,2018-09-01,Prioritaire
AZ-2018-8348000,2018-08-30,Chelsea Howell,Éthiopie,ET,ETH,Afrique de l'Est,Consommateur,2018-09-02,Prioritaire
AZ-2018-412985,2018-08-30,Sean Wheeler,Gabon,GA,GAB,Afrique centrale,Entreprise,2018-09-03,Economie
AZ-2018-9969436,2018-08-30,Mia Pugh,Gambie,GM,GMB,Afrique de l'Ouest,Consommateur,2018-08-31,Prioritaire
BN-2018-8210403,2018-08-31,Scarlett Pollard,Ghana,GH,GHA,Afrique de l'Ouest,Entreprise,2018-09-03,Prioritaire
AZ-2018-1408349,2018-08-31,Terence Welch,Guinée,GN,GIN,Afrique de l'Ouest,Consommateur,2018-09-02,Economie Plus
AZ-2018-8607757,2018-08-31,Eden Gooseberry,Guinée équatoriale,GQ,GNQ,Afrique centrale,Entreprise,2018-09-07,Economie
AZ-2018-9012669,2018-09-02,Charlie Horrocks,Guinée-Bissau,GW,GNB,Afrique de l'Ouest,Consommateur,2018-09-05,Prioritaire
AZ-2018-2435925,2018-09-02,Georgia Blackburn,Kenya,KE,KEN,Afrique de l'Est,Entreprise,2018-09-08,Economie
AZ-2018-1978378,2018-09-02,Dominic Scott,Lesotho,LS,LSO,Afrique australe,Consommateur,2018-09-04,Prioritaire
AZ-2018-3751921,2018-09-02,Declan Dundas,Libéria,LR,LBR,Afrique de l'Ouest,Entreprise,2018-09-09,Economie
BN-2018-4388015,2018-09-03,Lisa Watkins,Libye,LY,LBY,Afrique du Nord,Consommateur,2018-09-05,Economie Plus
AZ-2018-8748241,2018-09-03,Jack Brier,Madagascar,MG,MDG,Afrique de l'Est,Consommateur,2018-09-07,Economie Plus
AZ-2018-1388656,2018-09-03,Bianca Monsoor,Malawi,MW,MWI,Afrique australe,Consommateur,2018-09-05,Economie Plus
AZ-2018-1414174,2018-09-03,Sue Castaneda,Mali,ML,MLI,Afrique de l'Ouest,Home Office,2018-09-05,Economie Plus
AZ-2018-2690702,2018-09-03,Gabriel Sanders,Maroc,MA,MAR,Afrique du Nord,Consommateur,2018-09-08,Economie
AZ-2018-9992531,2018-09-04,Kristen Holland,Maurice,MU,MUS,Afrique de l'Est,Consommateur,2018-09-08,Economie
AZ-2018-3926345,2018-09-04,Frances Matthias,Mauritanie,MR,MRT,Afrique du Nord,Entreprise,2018-09-07,Economie Plus
BN-2018-7517889,2018-09-04,Lillian Davis,Mozambique,MZ,MOZ,Afrique australe,Consommateur,2018-09-09,Economie
AZ-2018-9649532,2018-09-04,Hayden Perkins,Namibie,NA,NAM,Afrique australe,Consommateur,2018-09-10,Economie
AZ-2018-2182228,2018-09-04,Ngoc Orozco,Niger,NE,NER,Afrique de l'Ouest,Home Office,2018-09-06,Economie Plus
AZ-2018-1036545,2018-09-04,Max Ludwig,Nigeria,NG,NGA,Afrique de l'Ouest,Home Office,2018-09-08,Economie
BN-2018-7723216,2018-09-05,Freya Daniels,Ouganda,UG,UGA,Afrique de l'Est,Consommateur,2018-09-09,Economie
BN-2018-8861319,2018-09-05,Louie Bryant,République centrafricaine,CF,CAF,Afrique centrale,Entreprise,2018-09-07,Economie Plus
AZ-2018-3688598,2018-09-05,Madison Rowley,Rwanda,RW,RWA,Afrique de l'Est,Consommateur,2018-09-08,Prioritaire
AZ-2018-2573361,2018-09-05,Tia Metcalfe,São Tomé and Príncipe,ST,STP,Afrique centrale,Consommateur,2018-09-07,Prioritaire
BN-2018-6509529,2018-09-05,Corey Browne,Sénégal,SN,SEN,Afrique de l'Ouest,Consommateur,2018-09-11,Economie
AZ-2018-8751225,2018-09-05,Bettie Lang,Seychelles,SC,SYC,Afrique de l'Est,Consommateur,2018-09-10,Economie
AZ-2018-1229971,2018-09-05,Chelsea Parkinson,Sierra Leone,SL,SLE,Afrique de l'Ouest,Entreprise,2018-09-07,Economie Plus
BN-2018-9076931,2018-09-05,Harry Josephson,Somalie,SO,SOM,Afrique de l'Est,Consommateur,2018-09-10,Economie
AZ-2018-1738409,2018-09-06,Hudson Ordell,Soudan,SD,SDN,Afrique de l'Est,Entreprise,2018-09-11,Economie Plus
AZ-2018-6337474,2018-09-06,Julian Mack,Soudan du Sud,SS,SSD,Afrique de l'Est,Consommateur,2018-09-10,Economie
AZ-2018-4327909,2018-09-07,Gilbert Montgomery,Tchad,TD,TCD,Afrique centrale,Consommateur,2018-09-12,Economie Plus
AZ-2018-8676684,2018-09-07,Michael Bradshaw,Afrique du Sud,ZA,ZAF,Afrique centrale,Consommateur,2018-09-12,Economie
AZ-2018-6379416,2018-09-07,Millie Franklin,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2018-09-14,Economie
AZ-2018-4231059,2018-09-09,Bryce Efird,Angola,AO,AGO,Afrique de l'Est,Entreprise,2018-09-11,Prioritaire
AZ-2018-5687918,2018-09-09,Ruby Patel,Bénin,BJ,BEN,Afrique australe,Home Office,2018-09-16,Economie
AZ-2018-6143126,2018-09-09,Rose Nicolay,Botswana,BW,BWA,Afrique australe,Home Office,2018-09-11,Economie Plus
AZ-2018-7922182,2018-09-09,Jade Daniels,Afrique du Sud,ZA,ZAF,Afrique australe,Entreprise,2018-09-13,Economie
AZ-2018-8882411,2018-09-09,Ashton Charles,Algérie,DZ,DZA,Afrique du Nord,Consommateur,2018-09-14,Economie
BN-2018-2505357,2018-09-09,Jeffrey Laird,Angola,AO,AGO,Afrique australe,Entreprise,2018-09-15,Economie
AZ-2018-212873,2018-09-09,Angelina Hurst,Bénin,BJ,BEN,Afrique de l'Ouest,Consommateur,2018-09-16,Economie
BN-2018-1262066,2018-09-10,Hazel Turner,Botswana,BW,BWA,Afrique australe,Home Office,2018-09-14,Economie Plus
BN-2018-1607455,2018-09-10,Rhys Murphy,Burkina Faso,BF,BFA,Afrique de l'Ouest,Consommateur,2018-09-15,Economie
AZ-2018-6101031,2018-09-10,Holly Doyle,Burundi,BI,BDI,Afrique centrale,Consommateur,2018-09-16,Economie
BN-2018-7972681,2018-09-10,Will Poynton,Cabo Verde,CV,CPV,Afrique de l'Ouest,Consommateur,2018-09-15,Economie Plus
AZ-2018-6399452,2018-09-10,Leslie Wilson,Cameroun,CM,CMR,Afrique centrale,Consommateur,2018-09-14,Economie
